,type,# terminal,# cells,fm_ind,t_ind,k,time
8827,poly_tree,12,50,0020,2,9,24.320164680480957
8828,poly_tree,12,50,0020,2,10,27.1402325630188
8829,poly_tree,12,50,0020,2,11,20.66397476196289
8830,poly_tree,12,50,0020,2,12,20.96345067024231
8831,poly_tree,12,50,0020,3,6,45.791770219802856
8832,poly_tree,12,50,0020,3,7,34.74594211578369
8833,poly_tree,12,50,0020,3,8,37.136142492294304
8834,poly_tree,12,50,0020,3,9,37.68280243873596
8835,poly_tree,12,50,0020,3,10,36.85571217536926
8836,poly_tree,12,50,0020,3,11,34.75914001464844
8837,poly_tree,12,50,0020,3,12,26.270715713500977
8838,poly_tree,12,50,0020,4,6,6.471582889556885
8839,poly_tree,12,50,0020,4,7,6.1417436599731445
8840,poly_tree,12,50,0020,4,8,6.446603775024414
8841,poly_tree,12,50,0020,4,9,5.728675842285156
8842,poly_tree,12,50,0020,4,10,5.707362174987793
8843,poly_tree,12,50,0020,4,11,5.694359302520752
8844,poly_tree,12,50,0020,4,12,5.339236497879028
8845,poly_tree,12,50,0021,0,5,17.806345224380493
8846,poly_tree,12,50,0021,0,6,22.375587940216064
8847,poly_tree,12,50,0021,0,7,25.051447629928592
8848,poly_tree,12,50,0021,0,8,19.290298461914062
8849,poly_tree,12,50,0021,0,9,20.22535991668701
8850,poly_tree,12,50,0021,0,10,19.132032871246338
8851,poly_tree,12,50,0021,0,11,16.04355764389038
8852,poly_tree,12,50,0021,1,5,13.07432770729065
8853,poly_tree,12,50,0021,1,6,11.176011085510254
8854,poly_tree,12,50,0021,1,7,10.481924533843994
8855,poly_tree,12,50,0021,1,8,11.906806945800781
8856,poly_tree,12,50,0021,1,9,12.81375241279602
8857,poly_tree,12,50,0021,1,10,11.851414918899536
8858,poly_tree,12,50,0021,1,11,10.58474063873291
8859,poly_tree,12,50,0021,2,5,37.419859647750854
8860,poly_tree,12,50,0021,2,6,27.275838613510132
8861,poly_tree,12,50,0021,2,7,27.574439525604248
8862,poly_tree,12,50,0021,2,8,27.49687957763672
8863,poly_tree,12,50,0021,2,9,29.87672996520996
8864,poly_tree,12,50,0021,2,10,32.76945924758911
8865,poly_tree,12,50,0021,2,11,30.269429445266724
8866,poly_tree,12,50,0021,3,5,58.079859018325806
8867,poly_tree,12,50,0021,3,6,51.35054588317871
8868,poly_tree,12,50,0021,3,7,35.635172605514526
8869,poly_tree,12,50,0021,3,8,31.287073612213135
8870,poly_tree,12,50,0021,3,9,34.885698318481445
8871,poly_tree,12,50,0021,3,10,30.67769980430603
8872,poly_tree,12,50,0021,3,11,33.683581590652466
8873,poly_tree,12,50,0021,4,5,16.300039768218994
8874,poly_tree,12,50,0021,4,6,11.712156295776367
8875,poly_tree,12,50,0021,4,7,12.446993589401245
8876,poly_tree,12,50,0021,4,8,12.03938603401184
8877,poly_tree,12,50,0021,4,9,12.179715156555176
8878,poly_tree,12,50,0021,4,10,12.609781742095947
8879,poly_tree,12,50,0021,4,11,12.536957263946533
8880,poly_tree,12,50,0022,0,5,30.399202108383175
8881,poly_tree,12,50,0022,0,6,31.275738477706906
8882,poly_tree,12,50,0022,0,7,34.03772020339966
8883,poly_tree,12,50,0022,0,8,31.630428314208984
8884,poly_tree,12,50,0022,0,9,35.504436016082764
8885,poly_tree,12,50,0022,0,10,34.44338130950928
8886,poly_tree,12,50,0022,0,11,35.293299198150635
8887,poly_tree,12,50,0022,1,5,49.854308128356934
8888,poly_tree,12,50,0022,1,6,56.073421001434326
8889,poly_tree,12,50,0022,1,7,55.39988660812378
8890,poly_tree,12,50,0022,1,8,50.626503229141235
8891,poly_tree,12,50,0022,1,9,60.30693817138672
8892,poly_tree,12,50,0022,1,10,49.1931357383728
8893,poly_tree,12,50,0022,1,11,56.051790952682495
8894,poly_tree,12,50,0022,2,5,104.39070558547974
8895,poly_tree,12,50,0022,2,6,91.41010856628418
8896,poly_tree,12,50,0022,2,7,69.96440577507019
8897,poly_tree,12,50,0022,2,8,78.63723468780518
8898,poly_tree,12,50,0022,2,9,94.70799684524536
8899,poly_tree,12,50,0022,2,10,100.32668232917786
8900,poly_tree,12,50,0022,2,11,100.72874879837036
8901,poly_tree,12,50,0022,3,5,19.792999982833862
8902,poly_tree,12,50,0022,3,6,18.820865631103516
8903,poly_tree,12,50,0022,3,7,16.304502725601196
8904,poly_tree,12,50,0022,3,8,18.61249279975891
8905,poly_tree,12,50,0022,3,9,16.7352397441864
8906,poly_tree,12,50,0022,3,10,17.384321451187134
8907,poly_tree,12,50,0022,3,11,16.819743871688843
8908,poly_tree,12,50,0022,4,5,42.41246247291564
8909,poly_tree,12,50,0022,4,6,46.76367926597595
8910,poly_tree,12,50,0022,4,7,48.4370903968811
8911,poly_tree,12,50,0022,4,8,49.44390559196472
8912,poly_tree,12,50,0022,4,9,60.80478501319885
8913,poly_tree,12,50,0022,4,10,61.97511029243469
8914,poly_tree,12,50,0022,4,11,54.80680060386658
8915,poly_tree,12,50,0023,0,5,470.6665108203888
8916,poly_tree,12,50,0023,0,6,205.563725233078
8917,poly_tree,12,50,0023,0,7,98.39779329299927
8918,poly_tree,12,50,0023,0,8,74.7603530883789
8919,poly_tree,12,50,0023,0,9,66.18550300598145
8920,poly_tree,12,50,0023,0,10,68.71861124038696
8921,poly_tree,12,50,0023,0,11,66.1354968547821
8922,poly_tree,12,50,0023,1,5,34.21363377571106
8923,poly_tree,12,50,0023,1,6,25.008153676986694
8924,poly_tree,12,50,0023,1,7,30.856132745742798
8925,poly_tree,12,50,0023,1,8,30.312594175338745
8926,poly_tree,12,50,0023,1,9,27.638060331344604
8927,poly_tree,12,50,0023,1,10,27.43404769897461
8928,poly_tree,12,50,0023,1,11,28.121123790740967
8929,poly_tree,12,50,0023,2,5,172.8359682559967
8930,poly_tree,12,50,0023,2,6,156.5134892463684
8931,poly_tree,12,50,0023,2,7,138.55209374427795
8932,poly_tree,12,50,0023,2,8,147.2083089351654
8933,poly_tree,12,50,0023,2,9,149.40316319465637
8934,poly_tree,12,50,0023,2,10,151.00259065628052
8935,poly_tree,12,50,0023,2,11,97.7447726726532
8936,poly_tree,12,50,0023,3,5,61.19792103767395
8937,poly_tree,12,50,0023,3,6,56.78016471862793
8938,poly_tree,12,50,0023,3,7,69.05282163619995
8939,poly_tree,12,50,0023,3,8,63.12603139877319
8940,poly_tree,12,50,0023,3,9,57.86103796958923
8941,poly_tree,12,50,0023,3,10,59.24097204208374
8942,poly_tree,12,50,0023,3,11,50.982332706451416
8943,poly_tree,12,50,0023,4,5,35.59374713897705
8944,poly_tree,12,50,0023,4,6,24.944008111953735
8945,poly_tree,12,50,0023,4,7,27.34726881980896
8946,poly_tree,12,50,0023,4,8,35.113632917404175
8947,poly_tree,12,50,0023,4,9,32.85313701629639
8948,poly_tree,12,50,0023,4,10,33.70542335510254
8949,poly_tree,12,50,0023,4,11,38.97496962547302
8950,poly_tree,12,50,0024,0,6,57.90312433242797
8951,poly_tree,12,50,0024,0,7,53.2157199382782
8952,poly_tree,12,50,0024,0,8,60.355953216552734
8953,poly_tree,12,50,0024,0,9,58.22964072227478
8954,poly_tree,12,50,0024,0,10,69.66172933578491
8955,poly_tree,12,50,0024,0,11,59.49941301345825
8956,poly_tree,12,50,0024,0,12,52.60860753059387
8957,poly_tree,12,50,0024,1,6,21.213690757751465
8958,poly_tree,12,50,0024,1,7,18.091586351394653
8959,poly_tree,12,50,0024,1,8,17.388760328292847
8960,poly_tree,12,50,0024,1,9,17.590621948242188
8961,poly_tree,12,50,0024,1,10,22.34245491027832
8962,poly_tree,12,50,0024,1,11,17.41018533706665
8963,poly_tree,12,50,0024,1,12,14.449543237686157
8964,poly_tree,12,50,0024,2,6,32.865248680114746
8965,poly_tree,12,50,0024,2,7,37.55238485336304
8966,poly_tree,12,50,0024,2,8,45.09623742103577
8967,poly_tree,12,50,0024,2,9,46.60611009597778
8968,poly_tree,12,50,0024,2,10,34.5219943523407
8969,poly_tree,12,50,0024,2,11,41.63858699798584
8970,poly_tree,12,50,0024,2,12,29.025221586227417
8971,poly_tree,12,50,0024,3,6,32.57814979553223
8972,poly_tree,12,50,0024,3,7,30.441810369491577
8973,poly_tree,12,50,0024,3,8,30.960905551910404
8974,poly_tree,12,50,0024,3,9,32.56443977355957
8975,poly_tree,12,50,0024,3,10,31.140795946121216
8976,poly_tree,12,50,0024,3,11,32.78068780899048
8977,poly_tree,12,50,0024,3,12,32.63040256500244
8978,poly_tree,12,50,0024,4,6,87.60295701026917
8979,poly_tree,12,50,0024,4,7,82.675616979599
8980,poly_tree,12,50,0024,4,8,76.49154734611511
8981,poly_tree,12,50,0024,4,9,70.86889696121216
8982,poly_tree,12,50,0024,4,10,66.6367027759552
8983,poly_tree,12,50,0024,4,11,60.71680331230164
8984,poly_tree,12,50,0024,4,12,62.74022698402405
8985,poly_tree,12,50,0025,0,5,69.40551805496216
8986,poly_tree,12,50,0025,0,6,69.18044757843018
8987,poly_tree,12,50,0025,0,7,83.91045355796814
8988,poly_tree,12,50,0025,0,8,76.99662113189697
8989,poly_tree,12,50,0025,0,9,84.80716466903687
8990,poly_tree,12,50,0025,0,10,77.21656274795532
8991,poly_tree,12,50,0025,0,11,64.58932161331177
8992,poly_tree,12,50,0025,1,5,222.86008620262146
8993,poly_tree,12,50,0025,1,6,134.4357578754425
8994,poly_tree,12,50,0025,1,7,142.60267305374146
8995,poly_tree,12,50,0025,1,8,155.3232626914978
8996,poly_tree,12,50,0025,1,9,102.82673263549805
8997,poly_tree,12,50,0025,1,10,132.84133529663086
8998,poly_tree,12,50,0025,1,11,93.97744178771973
8999,poly_tree,12,50,0025,2,5,30.6912362575531
9000,poly_tree,12,50,0025,2,6,28.36769700050354
9001,poly_tree,12,50,0025,2,7,30.887016773223877
9002,poly_tree,12,50,0025,2,8,28.34393048286438
9003,poly_tree,12,50,0025,2,9,24.02238917350769
9004,poly_tree,12,50,0025,2,10,28.622281312942505
9005,poly_tree,12,50,0025,2,11,32.143088579177856
9006,poly_tree,12,50,0025,3,5,70.60983872413635
9007,poly_tree,12,50,0025,3,6,69.61408686637878
9008,poly_tree,12,50,0025,3,7,73.81588077545166
9009,poly_tree,12,50,0025,3,8,72.68434524536133
9010,poly_tree,12,50,0025,3,9,69.09093427658081
9011,poly_tree,12,50,0025,3,10,62.97285866737366
9012,poly_tree,12,50,0025,3,11,59.94001126289367
9013,poly_tree,12,50,0025,4,5,22.659371614456177
9014,poly_tree,12,50,0025,4,6,26.35221028327942
9015,poly_tree,12,50,0025,4,7,25.87638545036316
9016,poly_tree,12,50,0025,4,8,27.583665370941162
9017,poly_tree,12,50,0025,4,9,23.13503670692444
9018,poly_tree,12,50,0025,4,10,29.240471601486206
9019,poly_tree,12,50,0025,4,11,29.10455322265625
9020,poly_tree,12,50,0026,0,6,181.63442754745483
9021,poly_tree,12,50,0026,0,7,199.59836196899414
9022,poly_tree,12,50,0026,0,8,159.16867208480835
9023,poly_tree,12,50,0026,0,9,188.1473479270935
9024,poly_tree,12,50,0026,0,10,224.84656715393066
9025,poly_tree,12,50,0026,0,11,205.85634589195251
9026,poly_tree,12,50,0026,0,12,123.80127930641174
9027,poly_tree,12,50,0026,1,6,16.502731561660767
9028,poly_tree,12,50,0026,1,7,14.844949007034302
9029,poly_tree,12,50,0026,1,8,12.595503807067871
9030,poly_tree,12,50,0026,1,9,11.922582387924194
9031,poly_tree,12,50,0026,1,10,13.564152717590332
9032,poly_tree,12,50,0026,1,11,12.393157005310059
9033,poly_tree,12,50,0026,1,12,12.076624631881714
9034,poly_tree,12,50,0026,2,6,30.66736221313477
9035,poly_tree,12,50,0026,2,7,27.06894087791443
9036,poly_tree,12,50,0026,2,8,25.489081859588623
9037,poly_tree,12,50,0026,2,9,26.52428412437439
9038,poly_tree,12,50,0026,2,10,32.00909757614136
9039,poly_tree,12,50,0026,2,11,23.456382036209106
9040,poly_tree,12,50,0026,2,12,24.31696915626526
9041,poly_tree,12,50,0026,3,6,22.64815330505371
9042,poly_tree,12,50,0026,3,7,21.77803659439087
9043,poly_tree,12,50,0026,3,8,20.918832302093506
9044,poly_tree,12,50,0026,3,9,18.61958074569702
9045,poly_tree,12,50,0026,3,10,19.864701747894287
9046,poly_tree,12,50,0026,3,11,19.413081645965576
9047,poly_tree,12,50,0026,3,12,19.198652982711792
9048,poly_tree,12,50,0026,4,6,91.82199501991272
9049,poly_tree,12,50,0026,4,7,122.82064175605774
9050,poly_tree,12,50,0026,4,8,86.88819336891174
9051,poly_tree,12,50,0026,4,9,63.31803774833679
9052,poly_tree,12,50,0026,4,10,60.458439350128174
9053,poly_tree,12,50,0026,4,11,62.677860260009766
9054,poly_tree,12,50,0026,4,12,66.6580183506012
9055,poly_tree,12,100,0002,0,5,198.15285468101501
9056,poly_tree,12,100,0002,0,6,198.88689756393433
9057,poly_tree,12,100,0002,0,7,185.81473517417908
9058,poly_tree,12,100,0002,0,8,172.65062475204468
9059,poly_tree,12,100,0002,0,9,192.06948804855347
9060,poly_tree,12,100,0002,0,10,220.62282752990723
9061,poly_tree,12,100,0002,0,11,210.00885128974915
9062,poly_tree,12,100,0002,1,5,228.1557810306549
9063,poly_tree,12,100,0002,1,6,196.05812668800354
9064,poly_tree,12,100,0002,1,7,177.50383281707764
9065,poly_tree,12,100,0002,1,8,144.8813352584839
9066,poly_tree,12,100,0002,1,9,131.5588834285736
9067,poly_tree,12,100,0002,1,10,143.678124666214
9068,poly_tree,12,100,0002,1,11,142.29846715927124
9069,poly_tree,12,100,0002,2,5,66.54869341850281
9070,poly_tree,12,100,0002,2,6,69.16673541069031
9071,poly_tree,12,100,0002,2,7,56.80096626281738
9072,poly_tree,12,100,0002,2,8,58.43439817428588
9073,poly_tree,12,100,0002,2,9,70.84165716171265
9074,poly_tree,12,100,0002,2,10,66.03866362571716
9075,poly_tree,12,100,0002,2,11,64.87701892852783
9076,poly_tree,12,100,0002,3,5,183.41879034042358
9077,poly_tree,12,100,0002,3,6,143.47662568092346
9078,poly_tree,12,100,0002,3,7,140.85331439971924
9079,poly_tree,12,100,0002,3,8,150.97156643867493
9080,poly_tree,12,100,0002,3,9,149.15291500091553
9081,poly_tree,12,100,0002,3,10,161.81747841835022
9082,poly_tree,12,100,0002,3,11,139.03774189949036
9083,poly_tree,12,100,0002,4,5,71.38286781311035
9084,poly_tree,12,100,0002,4,6,45.13803696632385
9085,poly_tree,12,100,0002,4,7,42.41744542121887
9086,poly_tree,12,100,0002,4,8,38.07617902755737
9087,poly_tree,12,100,0002,4,9,40.62502121925354
9088,poly_tree,12,100,0002,4,10,45.33743906021118
9089,poly_tree,12,100,0002,4,11,40.81415152549744
9090,poly_tree,12,100,0003,0,5,69.10729885101318
9091,poly_tree,12,100,0003,0,6,56.968796253204346
9092,poly_tree,12,100,0003,0,7,62.81957983970642
9093,poly_tree,12,100,0003,0,8,64.85196685791016
9094,poly_tree,12,100,0003,0,9,57.29989790916443
9095,poly_tree,12,100,0003,0,10,74.20067644119263
9096,poly_tree,12,100,0003,0,11,77.42222356796265
9097,poly_tree,12,100,0003,1,5,14.78590703010559
9098,poly_tree,12,100,0003,1,6,13.531641721725464
9099,poly_tree,12,100,0003,1,7,13.77393651008606
9100,poly_tree,12,100,0003,1,8,14.488268613815308
9101,poly_tree,12,100,0003,1,9,13.720641851425171
9102,poly_tree,12,100,0003,1,10,13.789194107055664
9103,poly_tree,12,100,0003,1,11,12.50508713722229
9104,poly_tree,12,100,0003,2,5,32.749207019805915
9105,poly_tree,12,100,0003,2,6,39.11593484878541
9106,poly_tree,12,100,0003,2,7,34.82332968711853
9107,poly_tree,12,100,0003,2,8,26.78052258491516
9108,poly_tree,12,100,0003,2,9,28.212087869644165
9109,poly_tree,12,100,0003,2,10,29.11655330657959
9110,poly_tree,12,100,0003,2,11,34.116652488708496
9111,poly_tree,12,100,0003,3,5,78.92590165138245
9112,poly_tree,12,100,0003,3,6,76.86859655380249
9113,poly_tree,12,100,0003,3,7,70.61273717880249
9114,poly_tree,12,100,0003,3,8,54.53378176689148
9115,poly_tree,12,100,0003,3,9,73.58440852165222
9116,poly_tree,12,100,0003,3,10,79.9368543624878
9117,poly_tree,12,100,0003,3,11,51.33525347709656
9118,poly_tree,12,100,0003,4,5,128.94399762153625
9119,poly_tree,12,100,0003,4,6,110.8257749080658
9120,poly_tree,12,100,0003,4,7,133.67459058761597
9121,poly_tree,12,100,0003,4,8,135.89275336265564
9122,poly_tree,12,100,0003,4,9,163.06373763084412
9123,poly_tree,12,100,0003,4,10,147.94110774993896
9124,poly_tree,12,100,0003,4,11,125.87040901184083
9125,poly_tree,12,100,0004,0,6,19.121119737625122
9126,poly_tree,12,100,0004,0,7,18.657451391220093
9127,poly_tree,12,100,0004,0,8,18.485167741775513
9128,poly_tree,12,100,0004,0,9,18.789318799972534
9129,poly_tree,12,100,0004,0,10,17.998470067977905
9130,poly_tree,12,100,0004,0,11,15.217096090316772
9131,poly_tree,12,100,0004,0,12,15.741906881332397
9132,poly_tree,12,100,0004,1,6,36.997841119766235
9133,poly_tree,12,100,0004,1,7,33.07681202888489
9134,poly_tree,12,100,0004,1,8,41.758686542510986
9135,poly_tree,12,100,0004,1,9,35.22518968582153
9136,poly_tree,12,100,0004,1,10,33.77013826370239
9137,poly_tree,12,100,0004,1,11,33.02525353431702
9138,poly_tree,12,100,0004,1,12,19.842753648757935
9139,poly_tree,12,100,0004,2,6,17.767170906066895
9140,poly_tree,12,100,0004,2,7,16.64983582496643
9141,poly_tree,12,100,0004,2,8,17.053821086883545
9142,poly_tree,12,100,0004,2,9,16.39159083366394
9143,poly_tree,12,100,0004,2,10,17.039838552474976
9144,poly_tree,12,100,0004,2,11,16.440462350845337
9145,poly_tree,12,100,0004,2,12,15.553046703338623
9146,poly_tree,12,100,0004,3,6,134.73916745185852
9147,poly_tree,12,100,0004,3,7,117.30552363395691
9148,poly_tree,12,100,0004,3,8,120.57616686820982
9149,poly_tree,12,100,0004,3,9,124.48908805847167
9150,poly_tree,12,100,0004,3,10,100.62259602546692
9151,poly_tree,12,100,0004,3,11,90.53794050216675
9152,poly_tree,12,100,0004,3,12,91.71946310997009
9153,poly_tree,12,100,0004,4,6,165.90127110481262
9154,poly_tree,12,100,0004,4,7,129.6154444217682
9155,poly_tree,12,100,0004,4,8,140.73318314552307
9156,poly_tree,12,100,0004,4,9,120.78098225593567
9157,poly_tree,12,100,0004,4,10,117.20435094833373
9158,poly_tree,12,100,0004,4,11,133.54250764846802
9159,poly_tree,12,100,0004,4,12,132.70716857910156
9160,poly_tree,12,100,0005,0,4,212.96629619598386
9161,poly_tree,12,100,0005,0,5,185.67416763305664
9162,poly_tree,12,100,0005,0,6,197.2396285533905
9163,poly_tree,12,100,0005,0,7,196.82613611221313
9164,poly_tree,12,100,0005,0,8,199.7475643157959
9165,poly_tree,12,100,0005,0,9,188.74080276489258
9166,poly_tree,12,100,0005,0,10,241.49443578720096
9167,poly_tree,12,100,0005,1,4,208.37762665748596
9168,poly_tree,12,100,0005,1,5,152.72510743141171
9169,poly_tree,12,100,0005,1,6,176.3846435546875
9170,poly_tree,12,100,0005,1,7,155.03896093368527
9171,poly_tree,12,100,0005,1,8,158.21672439575195
9172,poly_tree,12,100,0005,1,9,151.36557936668396
9173,poly_tree,12,100,0005,1,10,158.59210777282715
9174,poly_tree,12,100,0005,2,4,29.934831380844116
9175,poly_tree,12,100,0005,2,5,28.252378225326538
9176,poly_tree,12,100,0005,2,6,27.689019441604614
9177,poly_tree,12,100,0005,2,7,30.720746278762817
9178,poly_tree,12,100,0005,2,8,37.721362352371216
9179,poly_tree,12,100,0005,2,9,32.958558320999146
9180,poly_tree,12,100,0005,2,10,36.97120451927185
9181,poly_tree,12,100,0005,3,4,326.24665808677673
9182,poly_tree,12,100,0005,3,5,273.9564559459686
9183,poly_tree,12,100,0005,3,6,227.36809468269348
9184,poly_tree,12,100,0005,3,7,250.9830265045166
9185,poly_tree,12,100,0005,3,8,234.67217326164246
9186,poly_tree,12,100,0005,3,9,302.7322897911072
9187,poly_tree,12,100,0005,3,10,232.39531397819516
9188,poly_tree,12,100,0005,4,4,464.9777731895447
9189,poly_tree,12,100,0005,4,5,407.64844989776617
9190,poly_tree,12,100,0005,4,6,390.70886611938477
9191,poly_tree,12,100,0005,4,7,327.01052618026733
9192,poly_tree,12,100,0005,4,8,307.566210269928
9193,poly_tree,12,100,0005,4,9,317.9815573692322
9194,poly_tree,12,100,0005,4,10,296.7140052318573
9195,poly_tree,12,100,0006,0,4,87.63616108894348
9196,poly_tree,12,100,0006,0,5,75.5400812625885
9197,poly_tree,12,100,0006,0,6,77.37443494796753
9198,poly_tree,12,100,0006,0,7,70.72597360610962
9199,poly_tree,12,100,0006,0,8,60.43099498748779
9200,poly_tree,12,100,0006,0,9,88.574622631073
9201,poly_tree,12,100,0006,0,10,91.54688787460327
9202,poly_tree,12,100,0006,1,4,411.13996410369873
9203,poly_tree,12,100,0006,1,5,392.61504077911377
9204,poly_tree,12,100,0006,1,6,355.3115677833557
9205,poly_tree,12,100,0006,1,7,359.95237398147583
9206,poly_tree,12,100,0006,1,8,310.1901261806488
9207,poly_tree,12,100,0006,1,9,340.233195066452
9208,poly_tree,12,100,0006,1,10,338.76992750167847
9209,poly_tree,12,100,0006,2,4,412.7116301059723
9210,poly_tree,12,100,0006,2,5,453.3273582458496
9211,poly_tree,12,100,0006,2,6,369.6066563129425
9212,poly_tree,12,100,0006,2,7,372.09340476989746
9213,poly_tree,12,100,0006,2,8,639.1818914413452
9214,poly_tree,12,100,0006,2,9,553.3034076690674
9215,poly_tree,12,100,0006,2,10,660.5158998966217
9216,poly_tree,12,100,0006,3,4,354.91581320762634
9217,poly_tree,12,100,0006,3,5,338.559672832489
9218,poly_tree,12,100,0006,3,6,313.283438205719
9219,poly_tree,12,100,0006,3,7,343.49495220184326
9220,poly_tree,12,100,0006,3,8,308.2205970287323
9221,poly_tree,12,100,0006,3,9,348.00622367858887
9222,poly_tree,12,100,0006,3,10,353.5199589729309
9223,poly_tree,12,100,0006,4,4,153.6584553718567
9224,poly_tree,12,100,0006,4,5,142.67010402679443
9225,poly_tree,12,100,0006,4,6,136.24005842208862
9226,poly_tree,12,100,0006,4,7,137.9395706653595
9227,poly_tree,12,100,0006,4,8,121.84220623970033
9228,poly_tree,12,100,0006,4,9,128.59635281562805
9229,poly_tree,12,100,0006,4,10,143.8214910030365
9230,poly_tree,12,100,0007,0,6,59.329838514328
9231,poly_tree,12,100,0007,0,7,46.21351146697998
9232,poly_tree,12,100,0007,0,8,71.27354669570923
9233,poly_tree,12,100,0007,0,9,62.930004358291626
9234,poly_tree,12,100,0007,0,10,60.54410648345947
9235,poly_tree,12,100,0007,0,11,58.30037808418273
9236,poly_tree,12,100,0007,0,12,71.30501079559326
9237,poly_tree,12,100,0007,1,6,115.91132712364198
9238,poly_tree,12,100,0007,1,7,128.80284810066223
9239,poly_tree,12,100,0007,1,8,121.6045868396759
9240,poly_tree,12,100,0007,1,9,133.8769838809967
9241,poly_tree,12,100,0007,1,10,137.07475352287292
9242,poly_tree,12,100,0007,1,11,146.13329076766968
9243,poly_tree,12,100,0007,1,12,172.41162133216858
9244,poly_tree,12,100,0007,2,6,234.70811820030212
9245,poly_tree,12,100,0007,2,7,229.7623527050018
9246,poly_tree,12,100,0007,2,8,242.1280481815338
9247,poly_tree,12,100,0007,2,9,214.12994194030765
9248,poly_tree,12,100,0007,2,10,215.68493938446048
